qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_and_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_slash_domain,qty_questionmark_domain,qty_equal_domain,qty_at_domain,qty_and_domain,qty_exclamation_domain,qty_space_domain,qty_tilde_domain,qty_comma_domain,qty_plus_domain,qty_asterisk_domain,qty_hashtag_domain,qty_dollar_domain,qty_percent_domain,qty_vowels_domain,domain_length,domain_in_ip,server_client_domain,email_in_url,time_response,domain_spf,asn_ip,time_domain_activation,time_domain_expiration,qty_ip_resolved,qty_nameservers,qty_mx_servers,ttl_hostname,tls_ssl_certificate,qty_redirects,url_google_index,domain_google_index,url_shortened,phishing
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,0,0.460971,0,20738,4478,269,1,2,1,3597,1,2,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0.604024,-1,46606,3534,117,1,2,1,14391,1,0,0,0,0,0
2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0,0,0,0.599368,1,26496,1672,153,1,2,1,10792,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0.215991,-1,32787,365,1,1,2,1,292,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,41,0,0,0,0.336037,0,2635,-1,-1,2,4,1,281,1,3,0,0,0,1
1,4,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0,1,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,1,0.767952,0,36024,2818,103,1,2,1,292,1,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,0,0,0.772032,1,53831,7040,630,4,2,5,590,1,1,0,0,0,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0.33927,-1,32787,1117,343,1,2,1,599,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,1.085725,-1,46606,8063,1066,1,2,5,14390,1,1,0,0,0,0
2,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,0,0,0,0.172405,-1,-1,369,360,4,4,1,42,1,0,0,0,0,1
2,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,0,0,0,1.795937,0,13768,-1,-1,1,4,1,591,1,0,0,0,0,0
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0.301026,-1,40034,1764,61,1,2,0,258,0,0,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,0,0.621773,0,19551,6053,155,2,2,3,14395,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0.577964,-1,32244,6670,1729,1,2,1,10795,1,0,0,0,0,0
2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,0,0,0,0.233196,1,34619,1577,248,1,2,0,349,0,0,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,1.52545,1,20013,4664,814,1,2,1,459,1,0,0,0,0,1
5,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,0,0,0,0.231856,0,26347,-1,-1,1,3,0,3730,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,0,0,0,0.52987,0,13446,-1,-1,1,2,1,292,0,0,0,0,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0.200164,0,15169,-1,-1,1,4,5,6,1,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,2.763682,0,13335,7316,2179,2,2,1,298,1,-1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0.449782,0,10302,3624,392,1,3,1,5092,0,0,0,0,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0.12999,0,13335,3459,192,2,2,1,258,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0.408585,0,12574,-1,-1,1,3,4,3597,0,1,0,0,0,0
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,0,0,0.810919,1,28299,2910,376,1,4,2,3585,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0.444651,0,53831,3660,2183,1,2,0,51,0,0,0,0,0,0
1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0.621809,1,13335,992,103,2,2,4,290,1,0,0,0,0,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,0,0,0.585419,0,33494,6658,280,1,2,1,102,0,0,0,0,0,1
2,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,0,0,0,1.053013,1,20013,1016,79,1,2,1,14386,1,0,0,0,0,1
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,9.277541,-1,26496,1524,301,1,2,2,5886,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,1.511342,0,53486,8644,1583,1,9,1,3599,1,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,0,0,0,0.26363,0,6354,-1,-1,1,5,3,15,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0.584378,-1,53292,-1,-1,1,2,1,14391,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0.343979,0,16509,1102,358,1,2,0,592,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,31,0,0,0,3.88109,-1,32244,-1,-1,1,2,1,14380,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,0,0,0,-1.0,0,-1,-1,-1,-1,2,1,-1,0,-1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0.426554,1,13335,6058,2707,2,4,5,292,1,0,0,0,1,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0.757188,0,13335,7180,489,2,2,1,275,1,2,0,0,0,0
2,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,0,0,0,0.234124,-1,201682,3469,182,1,2,1,13614,1,1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,1.227615,1,16509,3312,339,1,2,3,590,1,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0.309363,0,197927,7412,271,1,4,2,59,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,1.099541,0,13335,-1,-1,5,2,0,290,1,1,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0.382926,-1,36114,5212,265,1,2,1,882,1,0,0,0,0,0
4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0.985123,0,30083,881,213,1,2,1,14385,1,0,0,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0.274936,1,16276,3661,721,1,2,3,292,1,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0.15692,0,54113,8427,337,4,4,1,3598,1,2,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0.523462,0,16509,-1,-1,1,4,5,28,1,1,0,0,0,0
4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,0,0,0,0.915344,-1,38767,2467,89,1,4,1,13179,1,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0.905885,0,13335,16,348,2,2,0,299,1,6,0,0,0,1
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0.266674,0,3320,-1,-1,1,2,2,19904,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,0.45263,0,13335,-1,-1,5,2,1,291,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0.367605,0,14061,6907,32,1,3,0,3591,0,1,0,0,0,0
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0.081535,0,42910,3236,50,1,2,1,13007,0,0,0,0,0,1
4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,0,0,0,0.126514,1,34619,-1,-1,1,2,2,3589,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,2.961256,0,9848,-1,-1,1,2,5,3597,0,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0.441799,0,-1,6828,476,1,4,0,3598,1,1,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0.775405,-1,48666,100,264,1,2,1,14391,1,0,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,1,0,0.973386,0,16276,3028,258,1,2,1,1969,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0.389979,0,53831,1432,-1,1,3,5,299,1,0,0,0,0,0
5,1,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,2,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,0,0,1,3.372332,-1,63068,413,316,1,2,1,14386,1,1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0,0,0,0.490327,0,14618,2326,229,1,4,0,289,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,0,0,0.55504,0,15169,-1,-1,1,4,0,297,1,1,0,0,0,0
4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0.733541,0,24446,-1,-1,1,2,1,9919,0,0,0,0,0,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,34,0,0,0,2.772413,0,13335,-1,-1,2,2,0,292,1,0,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0.508753,0,16276,1417,43,1,2,1,13780,1,1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,0,0,0,0.316599,0,53831,7949,84,4,2,2,598,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,0,0,0,0.57649,0,15169,-1,-1,1,4,0,292,1,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0.317142,0,46562,3166,119,1,3,1,22,0,0,0,0,1,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0,0,0,1.017992,-1,14380,6379,194,1,2,1,1788,1,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,0,0,0,-1.0,0,-1,-1,-1,-1,4,0,-1,0,-1,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,0,0,0,0.427753,-1,46844,5946,262,1,2,2,14360,1,0,0,0,0,0
2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,1.170486,0,36024,1685,140,1,2,1,11234,0,1,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,2.553892,-1,13335,7290,378,2,2,2,281,1,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,0,0,0,0.302388,0,6354,-1,-1,1,5,3,73,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,-1.0,0,-1,-1,-1,-1,2,0,-1,0,-1,0,0,0,0
4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0.139693,0,197155,1802,-1,1,2,1,14399,0,0,0,0,0,1
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,1.52377,0,46475,3433,218,1,2,1,14335,1,1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0.130843,0,16276,6200,8,1,2,1,1798,0,0,0,0,0,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,0,0,0,0.531568,-1,53055,1414,46,1,2,1,14378,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,0,0,0,0.323252,0,15169,-1,-1,1,4,0,36,1,0,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,0,0,0,0.302895,0,54113,6740,3486,1,2,5,298,1,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0.1471,0,16276,7110,194,1,2,3,10305,1,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,0,0,0,0.499649,0,32475,4902,210,1,2,8,4112,1,1,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0.340044,0,36375,-1,-1,-1,3,1,-1,0,1,0,0,0,0
5,0,0,29,1,1,1,0,0,0,0,0,0,0,0,0,0,2,368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0.675678,1,13335,1639,552,2,2,5,167,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0.214033,0,13335,-1,-1,2,2,1,298,1,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0.276016,1,54113,5041,71,4,4,5,57,1,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,0,0,0,0.213906,0,13335,7053,617,2,2,5,298,1,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,1.577203,0,7679,534,195,1,2,1,12646,1,0,0,0,0,0
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0.3341,1,26496,176,188,1,2,1,10793,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,0,0,0.672628,0,13335,7321,3635,2,2,3,299,1,1,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,0,0,0,0.47813,0,8560,4193,189,1,3,1,3599,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,0,0,0.616064,0,15169,-1,-1,1,4,0,168,1,0,0,0,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,0,0,0,0.281504,0,55053,-1,-1,1,2,1,1119,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,1.756422,-1,46606,6995,309,1,2,1,14383,1,1,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,-1.0,0,-1,-1,-1,-1,4,0,-1,0,-1,0,0,0,0
3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,9.737881,-1,15244,4708,39,1,2,1,6364,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,0,0,0,0.167421,0,4637,4718,394,1,6,2,3600,1,1,0,0,0,0
1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0.473482,-1,40034,760,334,1,2,0,291,0,0,0,0,0,1
2,4,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,123,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,0,0,0,0.286614,0,8075,-1,-1,1,4,0,184,1,1,0,0,0,1
2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0.481679,0,8659,8765,1,1,2,1,554,1,0,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0.031792,0,43821,-1,-1,1,3,2,8,1,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,1.13049,-1,20013,5157,320,1,2,1,14399,1,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0.521201,0,26347,6735,3125,1,3,2,14400,0,0,0,0,0,0
4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0.035739,0,28907,2395,161,1,12,1,3599,0,0,0,0,0,1
1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,4.430337,0,55660,304,60,1,2,1,3598,0,1,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0.289842,-1,13238,7315,353,1,3,1,521,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0.383498,0,53831,5145,332,4,2,1,598,1,0,0,0,0,0
4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0.072633,0,19324,8527,237,1,3,5,3180,0,0,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,0,0,0,0.386578,0,22612,171,193,1,2,1,1031,0,0,0,0,0,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0.881176,0,13335,2343,578,1,2,1,600,1,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,1.996427,-1,20473,3936,81,1,2,1,14391,1,1,0,0,0,0
1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0.512341,-1,46606,3468,183,1,2,5,14390,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0.512671,0,13768,8398,366,1,4,2,2408,0,2,0,0,0,0
4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0.275959,-1,174,4793,319,1,4,1,3580,0,0,0,0,0,1
